Text-ID	Sentence-ID	Text
DE_110	15	"Two of them are connected to a socket, the plates become hot and start to glow, creating a whole new dimension of ""dangerous"" art."
DE_110	16	In the course of her career, Rosemarie Trockel has developed a wide range of tools to undermine and satirize social roles.
DE_110	17	Perpetrator?
DE_110	18	Victims?
DE_110	19	"""There is a work called 'Misleading Interpretation', where you can see her, a photo of her, but her eyes are covered with a black bar and her nose is bleeding and her hair is all wet,"" says Susanne Pfeffer."
DE_110	20	Ask yourself: has she just been a victim of violence or has she herself been violent?
DE_110	21	And she believes that this is also a fundamental question posed by Rosemarie Trockel: that it is sometimes impossible to tell when we are perpetrators and when we are victims.
DE_110	22	Large ceramic wall reliefs are particularly impressive.
DE_110	23	They look strangely metallic and are actually reminiscent of the surface texture of vegetable graters that women love to cut their fingers on.
DE_110	24	"""That's what makes her very unique formal language, that she always tries to go against the mainstream and use a material about which the experts say: that's not how it works,"" says Pfeffer."
DE_110	25	Room for ambivalence.
DE_110	26	At a time when the gender debate is becoming increasingly rigid, this extremely comprehensive exhibition of Rosemarie Trockel's work is delightfully liberal.
DE_110	27	Of course, the artist fights against the grandiose pathetic gestures of the male world of artists, but her work has truly not exhausted itself in this.
DE_110	28	If you allow ambivalences, says Susanne Pfeffer, you cannot look at people solely from the gender context.
DE_110	29	"""A person is not just a woman, not just a man, not just a child."
DE_110	30	So that's also very important for her.
DE_110	31	A person is also always many things.
DE_110	32	And you can also see and perceive it in very different ways.
DE_110	33	But allowing that to happen is really important to her.
DE_110	34	The magnificently presented exhibition ends with a glass cube in which square-cut pieces of knitted pictures are layered on top of each other.
DE_110	35	An ironic cross-reference to the pathos of minimal art, but also a relieved farewell to its clichéd reputation.
DE_110	36	When you see the display cases in which Rosemarie Trockel celebrates natural art forms - leaves, seed pods, dried flowers - then you finally realize that this artist keeps her eyes wide open and always knows how to find new ways to find inspiration.
DE_115	1	Fast with a pen: 17-year-old creates films and comics
DE_115	2	Drawing, writing, designing animated films, making music and recording albums - David Wiechert's talents would be enough for several creative minds.
DE_115	3	Maisach - The 17-year-old devotes himself to his many projects from morning to night.
DE_115	4	His biggest dream is to one day earn real money with his drawing and design skills - and ideally to combine them all.
DE_115	5	The first client contacted David Wiechert via the school.
DE_115	6	Those responsible at the Hans Stangl Foundation in Jesenwang found out about the young artist from a report in the Tagblatt newspaper.
DE_115	7	David was only 13 at the time, but had already produced his first comic book, taken part in comic festivals, sold pictures at markets and won second place in the district's youth art competition.
DE_115	8	For the Hans Stangl Foundation, he was asked to create a 2D animated film with a self-designed bee to illustrate the foundation's work.
DE_115	9	PC from the recycling center.
DE_115	10	A huge task for which the teenager did not even have the right equipment.
DE_115	11	Because his old PC from the recycling center was not equipped with the appropriate software, the foundation gave him a new device.
DE_115	12	David taught himself the elaborate animation program.
DE_115	13	He spent months drawing one picture after another on paper - because every tiny movement of the figures required a new picture - and finally filmed everything with his camera.
DE_115	14	The film can still be seen today on the foundation's homepage.
DE_115	15	"The ""KorBienian"" bee buzzes around children, senior citizens and athletes or stands at the blackboard as a teacher - because the foundation supports youth and elderly care, sport, education, art and culture."
DE_115	16	The movie is even accompanied by an appropriate whirring sound.
DE_115	17	Comic book.
DE_115	18	The 17-year-old now owns a drawing tablet and creates small animated films within a day - that's how fast he is with the pen.
DE_115	19	"""If we didn't see it with our own eyes, we wouldn't believe it,"" say his parents Thomas and Anja Wiechert."
DE_115	20	But some things do take longer - David's latest comic book, for example.
DE_115	21	It is his fifth and, at almost 200 pages, his largest project.
DE_115	22	"""I've been working on this for several months,"" he says."
DE_115	23	It's a story about wolves, archaic and a little dark.
DE_115	24	By the way: Everything from the region is now also available in our regular inspiration the young author gets from the Internet or from his great role model H.P..
DE_115	25	Lovecraft, an American writer who is considered the most important representative of fantastic horror literature of the 20th century.
DE_115	26	century.
DE_115	27	David also makes music on the side.
DE_115	28	"""I play guitar, flute and harmonica,"" he says."
DE_115	29	Using real DJ programs, he mixes the sounds together and creates his own animation for each one. He has already recorded 60 songs.
DE_115	30	Animation studio?
DE_115	31	But how do you turn all this into a sustainable career?
DE_115	32	David has already completed an internship at a film editing company.
DE_115	33	But it was boring, because he only had to optimize the colors and tones of foreign films.
DE_115	34	That's not for him in the long term.
DE_115	35	"He does not want to work on the brainchildren of others, but rather create things ""that arise from my mind""."
DE_115	36	David graduated from Dorothea-von-Haldenberg-Schule in Mammendorf last year as one of the best students.
DE_115	37	He could now attend the Fachoberschule (FOS) for design - he has already passed the entrance exam.
